company,title,url,application_url,apply_status,apply_error,apply_attempts,applied_at,last_attempted_at
The Walt Disney Company,Lead Data Scientist,https://www.linkedin.com/jobs/view/4392888054,https://www.disneycareers.com/en/job/-/-/391/93436277024?source=LINKEDIN_JOB_SLOTS,failed,login_issue,99,,2026-04-16T04:02:22.073136+00:00
The Hartford,Applied AI Data Scientist,https://www.linkedin.com/jobs/view/4395720623,https://thehartford.wd5.myworkdayjobs.com/en-US/Careers_External/userHome,applied,,1,2026-04-16T04:02:21.214950+00:00,2026-04-16T03:58:08.027104+00:00
Starbucks,"lead data scientist - Seattle, WA",https://apply.starbucks.com/careers/job/481077737122,https://apply.starbucks.com/careers?query=lead+data+scientist&start=0&location=United+States&pid=481077737122&sort_by=relevance&filter_include_remote=1**,applied,,0,2026-04-16T03:58:08.058014+00:00,2026-04-16T03:53:52.203550+00:00
Match Group,"Sr. Data Scientist, Recommendations",https://www.linkedin.com/jobs/view/4396069185,https://www.linkedin.com/jobs/view/4396069185,failed,expired,99,,2026-04-16T03:53:20.250107+00:00
Cover Genius,Senior Data Scientist - Personalization and Recommendation Systems,https://careers.kula.ai/covergenius/28715?source=LinkedIn,https://careers.kula.ai/covergenius/28715/apply/?source=LinkedIn,applied,,0,2026-04-16T03:56:29.459800+00:00,2026-04-16T03:49:22.480619+00:00
XPO,"Scientist, Data Science for XPO Enterprise Services, LLC.",https://jobs.xpo.com/job/Portland-Scientist%2C-Data-Science-for-XPO-Enterprise-Services%2C-LLC_-OR-97209/1362413200/,https://career4.successfactors.com/portalcareer?_s.crb=4tlr2nn0tLRB6CkzsHBZY2BxbJNQMsWLSotxiB%252fRxL4%253d**,applied,,0,2026-04-16T03:49:21.705164+00:00,2026-04-16T03:48:35.570334+00:00
Ingram Micro,"Sr Principal Data Scientist, Search and Recommendations",https://careers.ingrammicro.com/en/jobs/r-113931/sr-principal-data-scientist-search-and-recommendations/?source=LinkedIn,,failed,login_issue,99,,2026-04-16T03:42:34.140673+00:00
Expedia Group,Principal ML Scientist,https://www.linkedin.com/jobs/view/4400089973,https://expedia.wd108.myworkdayjobs.com/en-US/search/jobTasks/completed/application?source=LinkedIn,applied,,0,2026-04-16T03:48:34.785048+00:00,2026-04-16T03:40:00.174112+00:00
Future Secure AI,"Senior Data Scientist, Applied Science",https://job-boards.anz.greenhouse.io/futuresecureai/jobs/4001536201?gh_src=fsai2026,https://job-boards.anz.greenhouse.io/futuresecureai/jobs/4001536201/confirmation?gh_src=fsai2026**,applied,,0,2026-04-16T03:42:33.346470+00:00,2026-04-16T03:38:48.168052+00:00
Databricks,Staff Data Scientist,https://databricks.com/company/careers/open-positions/job?gh_jid=5507088002&gh_src=62a881d62,https://www.databricks.com/company/careers/engineering---pipeline/staff-data-scientist--5507088002?gh_jid=5507088002&gh_src=62a881d62,applied,,0,2026-04-16T03:39:59.472532+00:00,2026-04-16T03:35:04.340835+00:00
Future Secure AI,"AI Engineer, Data Science",https://job-boards.anz.greenhouse.io/futuresecureai/jobs/4001562201?gh_src=fsai2026,https://job-boards.anz.greenhouse.io/futuresecureai/jobs/4001562201/confirmation?gh_src=fsai2026,applied,,0,2026-04-16T03:33:54.513840+00:00,2026-04-16T03:31:22.198462+00:00
Intuit,"Staff Data Scientist, Voice of the Customer",https://dsp.prng.co/YHGWvDb,https://intuit.avature.net/en_US/externalCareers/ProfileJobApplications**,applied,,0,2026-04-16T03:31:21.536660+00:00,2026-04-16T03:25:43.830655+00:00
Floor & Decor Holdings,"Lead Data Scientist, AI",https://www.whatjobs.com/jobs/lead-data-scientist-ai/vinings-georgia,https://www.whatjobs.com/jobseeker/dashboard?ni=msszoko,applied,,0,2026-04-16T03:35:03.634627+00:00,2026-04-16T03:18:27.316960+00:00
Otsuka America Pharmaceutical Inc.,"Associate Director, Medical Omnichannel Data Scientist",https://www.whatjobs.com/jobs/associate-director-medical-omnichannel-data/nashville-tennessee,https://www.whatjobs.com/jobseeker/dashboard?ni=wvf1iqn,applied,,0,2026-04-16T03:25:43.152326+00:00,2026-04-16T03:16:33.855630+00:00
Genentech,Principal Data Scientist - Agentic AI Discovery & Prototyping,https://careers.gene.com/us/en/job/GENEUS202603107070EXTERNALENUS/Principal-Data-Scientist-Agentic-AI-Discovery-Prototyping,https://careers.gene.com/us/en/applythankyou?status=alreadyApplied&jobSeqNo=GENEUS202603107070EXTERNALENUS&jobTitle=Principal%20Data%20Scientist%20-%20Agentic%20AI%20Discovery%20%26%20Prototyping&jobId=202603-107070&candidateHomeUrl=https://roche.wd3.myworkdayjobs.com/ROG-A2O-GENE/login?Job_Application_ID=undefined&jobApplicationId=undefined&candidateId=Can4879237251127,applied,,0,2026-04-16T03:16:33.190815+00:00,2026-04-16T03:14:05.890225+00:00
Otsuka America Pharmaceutical Inc.,"Associate Director, Medical Omnichannel Data Scientist",https://veterans.usnlx.com/saint-paul-mn/associate-director-medical-omnichannel-data-scientist/77E022D631864778870984EED167B5C7/job,https://vhr-otsuka.wd1.myworkdayjobs.com/en-US/External/job/Princeton%2C-NJ/Associate-Director--Omnichannel-Data-Scientist_R9293/apply/autofillWithResume?source=DE_Other,applied,,0,2026-04-16T03:14:05.215945+00:00,2026-04-16T03:13:03.626892+00:00
Cyndx,Lead Data Scientist,https://www.whatjobs.com/jobs/lead-data-scientist/royal-palm-estates-florida,https://www.whatjobs.com/jobs/lead-data-scientist/royal-palm-estates-florida,failed,expired,99,,2026-04-16T03:11:16.067079+00:00
New York Life,Senior Associate - Senior Data Scientist,https://careers.newyorklife.com/careers/job/39783520?microsite=newyorklife.com&domain=newyorklife.com,,failed,not_a_job_application,99,,2026-04-16T03:06:20.277449+00:00
Alvarez & Marsal,"Data Scientist, Generative & Agentic AI Solutions",https://careers.alvarezandmarsal.com/jobs/17480507-data-scientist-generative-and-agentic-ai-solutions?bid=370&__jvst=Job+Board&__jvsd=LinkedIn,https://careers.alvarezandmarsal.com/jobs/17480507-data-scientist-generative-and-agentic-ai-solutions?bid=370&__jvst=Job+Board&__jvsd=LinkedIn**,applied,,2,2026-04-16T03:11:15.401777+00:00,2026-04-16T03:01:01.973922+00:00
The Hartford,GEN AI Sr Data Scientist/Data Scientist,https://www.jointhehartford.com/job/3830/gen-ai-sr-data-scientist-data-scientist-data-science-and-analytics-us-ct-hartford/?source=LinkedIn,https://thehartford.wd5.myworkdayjobs.com/en-US/Careers_External/job/Hartford-CT/GEN-AI-Sr-Data-Scientist-Data-Scientist_R2624825-1/apply/autofillWithResume,applied,,0,2026-04-16T02:58:30.887112+00:00,2026-04-16T02:57:18.335496+00:00
Alvarez & Marsal,"Data Scientist, Generative & Agentic AI Solutions",https://careers.alvarezandmarsal.com/jobs/17480506-data-scientist-generative-and-agentic-ai-solutions?bid=370&__jvst=Job+Board&__jvsd=LinkedIn,https://careers.alvarezandmarsal.com/pages/thank-you**,applied,,1,2026-04-16T03:06:19.604528+00:00,2026-04-16T02:56:47.766158+00:00
The Hartford,GEN AI Sr Data Scientist/Data Scientist,https://www.jointhehartford.com/job/3828/gen-ai-sr-data-scientist-data-scientist-data-science-and-analytics-us-il-chicago/?source=LinkedIn,https://thehartford.wd5.myworkdayjobs.com/en-US/Careers_External/userHome,applied,,0,2026-04-16T02:57:17.635308+00:00,2026-04-16T02:55:31.222265+00:00
The Hartford,GEN AI Sr Data Scientist/Data Scientist,https://www.jointhehartford.com/job/3827/gen-ai-sr-data-scientist-data-scientist-data-science-and-analytics-us-nc-charlotte/?source=LinkedIn,https://thehartford.wd5.myworkdayjobs.com/en-US/Careers_External/job/Hartford-CT/GEN-AI-Sr-Data-Scientist-Data-Scientist_R2624825-1/apply/autofillWithResume**,applied,,0,2026-04-16T02:55:30.551505+00:00,2026-04-16T02:53:35.318827+00:00
Alvarez & Marsal,"Data Scientist, Generative & Agentic AI Solutions",https://careers.alvarezandmarsal.com/jobs/17480503-data-scientist-generative-and-agentic-ai-solutions?bid=370&__jvst=Job+Board&__jvsd=LinkedIn,https://careers.alvarezandmarsal.com/jobs/17480503-data-scientist-generative-and-agentic-ai-solutions?bid=370&__jvst=Job+Board&__jvsd=LinkedIn**,applied,,0,2026-04-16T02:53:34.709291+00:00,2026-04-16T02:47:25.534742+00:00
Stefanini Group,Data Scientist,https://www.linkedin.com/jobs/view/4397346561,https://www.linkedin.com/jobs/view/4397346561/,failed,expired,99,,2026-04-16T02:46:01.560920+00:00
Humana,Lead Data Scientist - Autonomous Goal Management,https://humana.dejobs.org/columbia-sc/lead-data-scientist-autonomous-goal-management/2161EF7B30964F468772F0F87ECECF31/job,https://careers.humana.com/us/en/applythankyou?status=alreadyApplied&jobSeqNo=HUMHUMUSR384932EXTERNALENUS&jobTitle=Lead%20Data%20Scientist%20-%20Autonomous%20Goal%20Management&jobId=R-384932&candidateId=CAND-497454**,applied,,0,2026-04-16T02:47:24.903733+00:00,2026-04-16T02:45:12.005646+00:00
Premise Health,Senior Data Science Analyst,https://jobs.premisehealth.com/job/-/-/1388/93641517968?source=LinkedIn,https://premisehealth2.avature.net/externalcareers/ApplicationConfirmation?folderId=39133&source=LinkedIn,applied,,0,2026-04-16T02:48:34.370001+00:00,2026-04-16T02:44:45.330951+00:00
Premise Health,Data Scientist,https://www.linkedin.com/jobs/view/4393572584,https://www.linkedin.com/jobs/view/4393572584/,failed,expired,99,,2026-04-16T02:44:45.006086+00:00
ADUSA Distribution,Manager Data Science,https://adusadistribution.careerswithus.com/job/Driver-Recruiting/Manager-Data-Science/Salisbury-NC/SupplyChainServicesrms/486590_external_USA-NC-Salisbury,https://aholddelhaizeapply.appvault.com/external/login?jobId=486590&company=ADUSA%2BDistribution%2C%2BLLC,applied,,0,2026-04-16T02:46:00.904263+00:00,2026-04-16T02:44:44.844158+00:00
